,Date,User,Tweet,Keyword
115,2022-01-10 11:28:41+00:00,kathmandupost,"Nepal reports 1,357 new Covid-19 cases, two deaths

According to the Health Ministry, the countrywide death toll has now reached 11,606 and the number of active cases stands at 7,855.

https://t.co/iPYGkQWqaU",death
116,2022-05-14 07:45:00+00:00,kathmandupost,"North Korea’s Kim says Covid ‘great turmoil’, 21 new deaths reported

https://t.co/CN2Ez7nm9N",death
117,2023-01-15 03:30:30+00:00,kathmandupost,"Five killed as Russian missile hits apartment block in Ukraine’s Dnipro

In his nightly speech, Zelenskiy appealed to the West to supply more weapons to prevent further deaths from what he described as “Russian terror”.

https://t.co/RDpemnhlSv",death
118,2023-03-29 11:34:30+00:00,kathmandupost,"Eight arrested for woman’s murder

The arrests were made after the victim’s husband filed a police complaint accusing the neighbours of the death.

https://t.co/mzDAINJ9DS",death
119,2021-12-17 11:05:29+00:00,kathmandupost,"Nepal reports 269 new Covid-19 cases, three deaths

According to the Health Ministry, the countrywide death toll has now reached 11,570 and the number of active cases stands at 5,522.

https://t.co/4WynUXNbxu",death
120,2022-07-04 04:35:00+00:00,kathmandupost,"Mayor of Achham local unit arrested over youth’s death

A 15-year-old boy from Panchadewal Binayak Municipality had gone missing on May 31. His body was found on June 4.

https://t.co/e8d0YBJTm5",death
121,2022-01-14 04:45:00+00:00,kathmandupost,"Nepal failed to prevent Covid deaths, address rights challenges, says Human Rights Watch

In its global report, the New York-based international human rights organisation says transitional justice remains as slow as ever.

https://t.co/68NfQ2VT4N",death
122,2022-02-16 11:54:49+00:00,kathmandupost,"Nepal reports 639 cases as rapid antigen tests added to daily infection tallies

According to the Health Ministry, the countrywide death toll has now reached 11,905 and the number of active cases stands at 18,251.

https://t.co/6ZggKOeszm",death
123,2022-07-10 05:25:00+00:00,kathmandupost,"Frequent deaths of wild elephants in Jhapa worry conservationists

Experts say human-wildlife conflict has risen because of encroachment of the bio-corridor by humans over the years.

https://t.co/yN8WL3Q96w — by @parwatportel2",death
124,2021-12-29 01:45:00+00:00,kathmandupost,"EDITORIAL: Death trap highway

When the lives of the people are at stake, no one should escape by shifting the blame onto others.

https://t.co/aynFfUQPMA",death
